book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_id_clean
3016,9298,9298,510806,60,60086246,9780060086240.0,Marian Keyes,1999.0,Last Chance Saloon,Last Chance Saloon,en-US,3.78,32255,34161,755,593,2184,10221,12236,8927,https://images.gr-assets.com/books/1407708818m/9298.jpg,https://images.gr-assets.com/books/1407708818s/9298.jpg,9298.0
4823,1635,1635,1436710,37,609610570,9780609610570.0,"Larry Bossidy, Ram Charan, Charles Burck",2009.0,,Execution: The Discipline of Getting Things Done,en-US,3.83,18065,18545,313,502,1362,4635,6322,5724,https://images.gr-assets.com/books/1350857284m/1635.jpg,https://images.gr-assets.com/books/1350857284s/1635.jpg,1635.0
7822,303098,303098,131682,66,3426619148,9783426619150.0,"Douglas Preston, Lincoln Child",1998.0,Riptide,Riptide,,3.93,11835,13883,544,86,671,3485,5469,4172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,303098.0
93,2998,2998,3186437,1350,517189607,9780517189600.0,Frances Hodgson Burnett,1911.0,The Secret Garden,The Secret Garden,eng,4.12,639357,692249,13054,8005,25207,129646,243821,285570,https://images.gr-assets.com/books/1327873635m/2998.jpg,https://images.gr-assets.com/books/1327873635s/2998.jpg,2998.0
9421,1468706,1468706,2476793,18,719569516,9780719569520.0,Jacqueline Winspear,2008.0,An Incomplete Revenge,"An Incomplete Revenge (Maisie Dobbs, #5)",en-GB,4.09,11579,13525,1098,53,214,2517,6470,4271,https://images.gr-assets.com/books/1329547507m/1468706.jpg,https://images.gr-assets.com/books/1329547507s/1468706.jpg,1468706.0
6600,12527,12527,2280883,54,72434171,9780072434170.0,Annie Dillard,1974.0,Pilgrim at Tinker Creek,Pilgrim at Tinker Creek,eng,4.1,14685,16926,1667,584,905,2560,4988,7889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12527.0
4443,2054,2054,998106,152,394757688,9780394757680.0,Raymond Chandler,1953.0,The Long Goodbye,"The Long Goodbye (Philip Marlowe, #6)",eng,4.23,22503,24917,1509,123,514,3745,9786,10749,https://images.gr-assets.com/books/1388225584m/2054.jpg,https://images.gr-assets.com/books/1388225584s/2054.jpg,2054.0
7602,7011225,7011225,7256442,87,972212076X,9789722120760.0,José Saramago,2009.0,Caim,Caim,por,3.89,7402,12541,1116,196,725,2957,5059,3604,https://images.gr-assets.com/books/1408538386m/7011225.jpg,https://images.gr-assets.com/books/1408538386s/7011225.jpg,7011225.0
3835,26023,26023,26733,12,451221257,9780451221250.0,Jen Lancaster,2007.0,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why it Often Sucks in the City, or Who are These Idiots and Why Do They All Live Next Door to Me?","Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why It Often Sucks in the City, or Who Are These Idiots and Why Do They All Live Next Door to Me?",eng,4.07,26690,27140,1653,613,1256,4956,9069,11246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,26023.0
9702,128048,128048,871691,15,618250743,9780618250740.0,Jean Lee Latham,1955.0,"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch",eng,4.11,11933,12308,789,263,504,2218,3970,5353,https://images.gr-assets.com/books/1480110382m/128048.jpg,https://images.gr-assets.com/books/1480110382s/128048.jpg,128048.0
4322,2804776,2804776,2260190,58,1400139027,9781401390270.0,"Candace Bushnell, Donna Murphy",2008.0,One Fifth Avenue,One Fifth Avenue,,3.33,20962,23010,1453,1368,3581,8012,6165,3884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2804776.0
3394,2177236,2177236,14592071,96,525950608,9780525950610.0,Harlan Coben,2008.0,Hold Tight,Hold Tight,en-US,3.94,30180,33433,2241,256,1173,8187,14689,9128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2177236.0
4752,28477789,28477789,48619088,13,,,"Vi Keeland, Penelope Ward",2016.0,Stuck-Up Suit,Stuck-Up Suit,eng,4.14,22609,31623,3250,537,1283,4891,11325,13587,https://images.gr-assets.com/books/1456315337m/28477789.jpg,https://images.gr-assets.com/books/1456315337s/28477789.jpg,28477789.0
7229,9858488,9858488,14749689,16,374379939,9780374379930.0,Jack Gantos,2011.0,,Dead End in Norvelt,eng,3.72,15877,16432,2996,570,1393,4440,5752,4277,https://images.gr-assets.com/books/1371074276m/9858488.jpg,https://images.gr-assets.com/books/1371074276s/9858488.jpg,9858488.0
9191,54120,54120,895682,86,151010404,9780151010400.0,"José Saramago, Margaret Jull Costa",2002.0,O Homem Duplicado,The Double,en-US,3.84,6430,10099,799,174,627,2492,4134,2672,https://images.gr-assets.com/books/1328876706m/54120.jpg,https://images.gr-assets.com/books/1328876706s/54120.jpg,54120.0
2361,325128,325128,963266,849,439295785,9780439295790.0,Robert Louis Stevenson,1886.0,Kidnapped,"Kidnapped (David Balfour, #1)",,3.78,44150,48520,1319,906,3358,14044,17370,12842,https://images.gr-assets.com/books/1328869457m/325128.jpg,https://images.gr-assets.com/books/1328869457s/325128.jpg,325128.0
1148,12391521,12391521,14262366,47,1594485755,9781594485760.0,Jon Ronson,2011.0,The Psychopath Test,The Psychopath Test: A Journey Through the Madness Industry,eng,3.91,44097,86096,5455,1746,4168,19334,35362,25486,https://images.gr-assets.com/books/1364166270m/12391521.jpg,https://images.gr-assets.com/books/1364166270s/12391521.jpg,12391521.0
5666,12013,12013,1494164,23,553575376,9780553575380.0,Iain M. Banks,1996.0,Excession,"Excession (Culture, #5)",en-US,4.19,16330,18833,737,104,544,3026,7117,8042,https://images.gr-assets.com/books/1288930712m/12013.jpg,https://images.gr-assets.com/books/1288930712s/12013.jpg,12013.0
8075,41962,41962,888796,63,009949857X,9780099498580.0,Maeve Binchy,1982.0,Light A Penny Candle,Light a Penny Candle,eng,3.88,13144,14547,589,131,673,4060,5615,4068,https://images.gr-assets.com/books/1320391955m/41962.jpg,https://images.gr-assets.com/books/1320391955s/41962.jpg,41962.0
4943,220826,220826,213828,28,9753638027,9789753638030.0,Sabahattin Ali,1943.0,Kürk Mantolu Madonna,Kürk Mantolu Madonna,tur,4.49,19806,21803,1277,114,348,1785,6029,13527,https://images.gr-assets.com/books/1362477552m/220826.jpg,https://images.gr-assets.com/books/1362477552s/220826.jpg,220826.0
3663,153795,153795,1142883,25,,,Tamora Pierce,2001.0,Squire,"Squire (Protector of the Small, #3)",eng,4.27,37110,39934,614,214,960,6132,13178,19450,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,153795.0
1563,15034320,15096164,20688937,62,1469216000,9781469216000.0,Blake Crouch,2012.0,Pines,"Pines (Wayward Pines, #1)",,3.88,34789,62057,5356,1420,3550,13928,25010,18149,https://images.gr-assets.com/books/1350740525m/15034320.jpg,https://images.gr-assets.com/books/1350740525s/15034320.jpg,15034320.0
4113,138685,138685,133702,72,330411969,9780330411970.0,C.J. Sansom,2003.0,Dissolution,"Dissolution (Matthew Shardlake, #1)",eng,4.08,22863,27657,1973,313,1012,5029,11227,10076,https://images.gr-assets.com/books/1329914905m/138685.jpg,https://images.gr-assets.com/books/1329914905s/138685.jpg,138685.0
9050,13226173,13226173,18417697,7,316200980,9780316200980.0,"Cassandra Clare, Hye-Kyung Baek",2012.0,,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",eng,4.21,11754,12067,736,416,505,1677,3042,6427,https://images.gr-assets.com/books/1344542903m/13226173.jpg,https://images.gr-assets.com/books/1344542903s/13226173.jpg,13226173.0
9276,25666046,25666046,45489184,26,1627795944,9781627795940.0,Ian McGuire,2016.0,The North Water,The North Water,eng,4.01,8732,13592,1861,229,563,2410,5987,4403,https://images.gr-assets.com/books/1456351800m/25666046.jpg,https://images.gr-assets.com/books/1456351800s/25666046.jpg,25666046.0
8538,71458,71458,1167530,81,,,Amélie Nothomb,1999.0,Stupeur et tremblements,Stupeur et tremblements,fre,3.72,9448,14535,1091,385,1158,4014,5629,3349,https://images.gr-assets.com/books/1336069300m/71458.jpg,https://images.gr-assets.com/books/1336069300s/71458.jpg,71458.0
795,4271,4271,2961843,138,140285679,9780140285670.0,Nick Hornby,1998.0,About a Boy,About a Boy,en-US,3.79,101999,112161,2794,1127,5639,32252,49493,23650,https://images.gr-assets.com/books/1382004144m/4271.jpg,https://images.gr-assets.com/books/1382004144s/4271.jpg,4271.0
5854,16172634,16172634,22020637,29,62273264,9780062273260.0,Cora Carmack,2013.0,Faking It,"Faking It (Losing It, #2)",eng,3.96,27707,29813,2532,308,1368,6759,12181,9197,https://images.gr-assets.com/books/1360560023m/16172634.jpg,https://images.gr-assets.com/books/1360560023s/16172634.jpg,16172634.0
7619,16300,16300,739878,151,2317850,9780002317860.0,Agatha Christie,1976.0,Sleeping Murder,"Sleeping Murder (Miss Marple, #13)",eng,3.91,15612,19388,994,102,769,5288,7800,5429,https://images.gr-assets.com/books/1308808135m/16300.jpg,https://images.gr-assets.com/books/1308808135s/16300.jpg,16300.0
1594,854757,854757,1616066,58,312987854,9780312987860.0,Jennifer Crusie,2004.0,Bet Me,Bet Me,eng,3.95,70737,73479,3203,1759,4253,16515,24613,26339,https://images.gr-assets.com/books/1316129534m/854757.jpg,https://images.gr-assets.com/books/1316129534s/854757.jpg,854757.0
7418,98048,98048,2003391,34,142001821,9780142001820.0,Susan Vreeland,2001.0,The Passion of Artemisia,The Passion of Artemisia,eng,3.86,13791,14772,758,283,818,3759,5719,4193,https://images.gr-assets.com/books/1311648181m/98048.jpg,https://images.gr-assets.com/books/1311648181s/98048.jpg,98048.0
5267,1166131,1166131,1153817,38,068987779X,9780689877800.0,Robert Muchamore,2004.0,"The Recruit (Cherub, #1)","The Recruit (Cherub, #1)",eng,4.22,19679,22294,1626,278,748,3258,7476,10534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1166131.0
7147,3344411,3344411,1481990,86,1933633638,9781933633630.0,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947.0,Jeder stirbt für sich allein,Every Man Dies Alone,eng,4.21,6838,15445,2062,138,456,2110,6003,6738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3344411.0
89,21787,21787,992628,129,345418263,9780345418260.0,William Goldman,1973.0,The Princess Bride,The Princess Bride ,en-US,4.25,628637,658042,15630,12883,21641,89236,196047,338235,https://images.gr-assets.com/books/1327903636m/21787.jpg,https://images.gr-assets.com/books/1327903636s/21787.jpg,21787.0
8695,10929432,10929432,15846509,15,1423157311,9781423157310.0,Victoria Schwab,2013.0,The Archived,"The Archived (The Archived, #1)",eng,4.02,16580,18048,3455,370,810,3282,7157,6429,https://images.gr-assets.com/books/1338729878m/10929432.jpg,https://images.gr-assets.com/books/1338729878s/10929432.jpg,10929432.0
9732,3028,3028,6894,53,517548233,9780517548230.0,Henry Hazlitt,1946.0,Economics in One Lesson,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,,4.22,9028,10129,823,200,393,1425,3069,5042,https://images.gr-assets.com/books/1320423284m/3028.jpg,https://images.gr-assets.com/books/1320423284s/3028.jpg,3028.0
9446,10049436,10049436,14945405,20,7345631,9780007345630.0,Lindsey Kelk,2011.0,The Single Girl's To-Do List,The Single Girl's To-Do List,eng,3.94,9829,10581,480,210,602,2519,3495,3755,https://images.gr-assets.com/books/1327955203m/10049436.jpg,https://images.gr-assets.com/books/1327955203s/10049436.jpg,10049436.0
6754,13516846,13516846,19074404,41,62009494,9780062009490.0,Terry Pratchett,2012.0,Dodger,Dodger,eng,3.9,14775,18798,2482,213,990,4442,7902,5251,https://images.gr-assets.com/books/1343828971m/13516846.jpg,https://images.gr-assets.com/books/1343828971s/13516846.jpg,13516846.0
3502,16052012,16052012,26323812,37,076366040X,9780763660410.0,"Kate DiCamillo, K.G. Campbell",2013.0,Flora and Ulysses: The Illuminated Adventures,Flora and Ulysses: The Illuminated Adventures,eng,3.87,27839,29283,4460,1243,2034,6236,9589,10181,https://images.gr-assets.com/books/1424980670m/16052012.jpg,https://images.gr-assets.com/books/1424980670s/16052012.jpg,16052012.0
2234,17884042,17884042,25047176,30,1400065755,9781400065750.0,Anna Quindlen,2014.0,Still Life with Bread Crumbs,Still Life with Bread Crumbs,eng,3.63,35682,41321,4309,1778,3116,12154,16017,8256,https://images.gr-assets.com/books/1403168088m/17884042.jpg,https://images.gr-assets.com/books/1403168088s/17884042.jpg,17884042.0
2803,8788554,8788554,13662358,41,312662750,9780312662750.0,Darynda Jones,2011.0,First Grave on the Right,"First Grave on the Right (Charley Davidson, #1)",en-US,4.07,50689,57415,6132,1403,2758,9980,19654,23620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8788554.0
4424,6696602,6696602,6892257,24,312599072,9780312599070.0,Sherrilyn Kenyon,2010.0,inf,"Infinity (Chronicles of Nick, #1)",en-US,4.04,31598,34312,2731,948,1904,6253,10769,14438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6696602.0
5663,25065629,25065629,44749816,17,1594486638,9781594486630.0,Carrie Brownstein,2015.0,Hunger Makes Me a Modern Girl,Hunger Makes Me a Modern Girl,eng,3.88,17102,18584,2057,366,960,4257,7936,5065,https://images.gr-assets.com/books/1435507354m/25065629.jpg,https://images.gr-assets.com/books/1435507354s/25065629.jpg,25065629.0
7170,76661,76661,891282,17,345322231,9780345322230.0,Piers Anthony,1987.0,"Being a Green Mother (Incarnations of Immortality, #5)","Being a Green Mother (Incarnations of Immortality, #5)",en-GB,3.95,15569,15986,197,158,851,4028,5591,5358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,76661.0
8337,74406,74406,603433,50,141181362,9780141181360.0,Robertson Davies,1970.0,Fifth Business,Fifth Business,eng,4.04,11651,13578,827,265,712,2360,5062,5179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,74406.0
2148,44184,44184,1386643,39,64407314,9780064407310.0,Walter Dean Myers,1999.0,Monster,Monster,eng,3.7,47533,48399,4394,1485,4418,13848,16267,12381,https://images.gr-assets.com/books/1404962824m/44184.jpg,https://images.gr-assets.com/books/1404962824s/44184.jpg,44184.0
7969,84351,84351,2950861,36,045121742X,9780451217420.0,Lauren Willig,2004.0,,"The Secret History of the Pink Carnation (Pink Carnation, #1)",en-US,3.69,17367,18403,1991,739,1678,4894,6333,4759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,84351.0
6551,76660,76660,2119206,21,345318854,9780345318860.0,Piers Anthony,1985.0,With a Tangled Skein,"With a Tangled Skein (Incarnations of Immortality, #3)",en-GB,3.98,17286,17694,266,119,772,4346,6593,5864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,76660.0
7643,18170134,18170134,25538798,39,316211265,9780316211260.0,"James Patterson, Marshall Karp",2014.0,NYPD Red 2,"NYPD Red 2 (NYPD Red, #2)",eng,4.07,9293,14204,991,103,382,2711,6180,4828,https://images.gr-assets.com/books/1373501096m/18170134.jpg,https://images.gr-assets.com/books/1373501096s/18170134.jpg,18170134.0
6164,303460,303460,1878,16,689839057,9780689839050.0,Margaret Peterson Haddix,2002.0,Among the Betrayed,"Among the Betrayed (Shadow Children, #3)",en-US,4.06,19964,20905,872,132,723,4668,7526,7856,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,303460.0
1495,87640,87640,84604,7,60899190,9780060899200.0,Frank Warren,2005.0,PostSecret: Extraordinary Confessions from Ordinary Lives,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),,4.01,58841,59379,1061,2911,3039,10287,17389,25753,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,87640.0
7696,821000,821000,1359963,58,525444467,9780525444470.0,"A.A. Milne, Ernest H. Shepard",1927.0,Now We Are Six,"Now We Are Six (Winnie-the-Pooh, #4)",eng,4.38,15840,16568,287,85,355,2267,4411,9450,https://images.gr-assets.com/books/1348199373m/821000.jpg,https://images.gr-assets.com/books/1348199373s/821000.jpg,821000.0
7094,30314465,29467945,49744435,29,,,David Baldacci,2016.0,No Man's Land,"No Man's Land (John Puller, #4)",eng,4.19,8834,19699,1301,180,526,2964,7745,8284,https://images.gr-assets.com/books/1469561999m/30314465.jpg,https://images.gr-assets.com/books/1469561999s/30314465.jpg,30314465.0
1409,3320520,3320520,3358314,18,,9788129113730.0,Chetan Bhagat,2008.0,The 3 Mistakes of My Life,The 3 Mistakes of My Life,eng,2.97,53331,54794,1295,5980,12683,19012,11196,5923,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3320520.0
6691,8598554,8598554,13468352,39,038566740X,9780385667400.0,Terry Goodkind,2011.0,"The Omen Machine (Richard and Kahlan, #1)","The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)",eng,3.66,13301,15731,886,745,1667,4184,4673,4462,https://images.gr-assets.com/books/1320450369m/8598554.jpg,https://images.gr-assets.com/books/1320450369s/8598554.jpg,8598554.0
3401,25205422,25205422,44918047,24,145161781X,9781451617820.0,Jennifer Weiner,2015.0,Who Do You Love,Who Do You Love,eng,3.74,22026,27607,2607,468,1716,8131,11470,5822,https://images.gr-assets.com/books/1432136838m/25205422.jpg,https://images.gr-assets.com/books/1432136838s/25205422.jpg,25205422.0
109,24280,24280,3208463,1319,451525264,9780451525260.0,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862.0,Les Misérables,Les Misérables,eng,4.14,513407,560132,12505,15225,25914,87461,167385,264147,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg,24280.0
5636,2954411,2954411,2983897,20,1416960597,9781416960590.0,Elizabeth Scott,2008.0,Living Dead Girl,Living Dead Girl,en-US,3.83,22014,24327,3593,819,1845,5781,7976,7906,https://images.gr-assets.com/books/1314272108m/2954411.jpg,https://images.gr-assets.com/books/1314272108s/2954411.jpg,2954411.0
